symbol,timeframe,signal_bartime,direction,status,skip_reason,entry_time,exit_time,entry_price,sl_price,r_result,gross_r,cost_r,bar_mae_r,bar_mfe_r,holding_bars,ambiguous_bars,tp_hits,sl_leg_hits,leg_count
US30,H4,2024-04-18 21:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-04-19 13:00:00,BUY,closed,,2024-04-19 17:00:00,2024-04-25 13:00:00,37971.5,37628.52765496803,0.3333333333333333,0.3333333333333333,0.0,0.6499066272507258,1.763407483899678,24,0,[1],2,3
US30,H4,2024-04-25 09:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-04-28 22:00:00,BUY,closed,,2024-04-29 02:00:00,2024-04-30 13:00:00,38376.7,38157.52137438818,-1.0,-1.0,0.0,1.9678013711239741,0.1377871583768913,10,0,[],3,3
US30,H4,2024-04-30 09:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-05-02 09:00:00,BUY,closed,,2024-05-02 13:00:00,2024-05-03 09:00:00,38096.4,37881.95773981787,2.0,2.0,0.0,0.9573672643892094,3.211587116341142,6,0,"[1, 2, 3]",0,3
US30,H4,2024-05-14 13:00:00,SELL,closed,,2024-05-14 17:00:00,2024-05-14 17:00:00,39415.1,39576.83694245825,-1.0,-1.0,0.0,1.2452318990263436,0.278229570288903,1,0,[],3,3
US30,H4,2024-05-15 09:00:00,BUY,closed,,2024-05-15 13:00:00,2024-05-22 17:00:00,39712.5,39532.70960669528,1.0,1.0,0.0,0.8904813936785321,2.041265905559177,32,0,"[1, 2]",1,3
US30,H4,2024-05-20 14:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-05-31 17:00:00,BUY,closed,,2024-06-02 22:00:00,2024-06-03 14:00:00,38739.5,38423.72846388917,-1.0,-1.0,0.0,1.5780396363056377,0.25144761614021516,5,0,[],3,3
US30,H4,2024-06-07 09:00:00,SELL,closed,,2024-06-07 13:00:00,2024-06-07 13:00:00,38741.9,38949.04541053227,-1.0,-1.0,0.0,1.796805437511801,0.06999913714111047,1,0,[],3,3
US30,H4,2024-06-12 09:00:00,BUY,closed,,2024-06-12 13:00:00,2024-06-12 13:00:00,39094.8,38865.000333800905,-1.0,-1.0,0.0,1.4451718120089634,0.23933890292228727,1,0,[],3,3
US30,H4,2024-06-12 17:00:00,SELL,closed,,2024-06-12 21:00:00,2024-06-17 14:00:00,38689.4,39003.475786367424,0.3333333333333333,0.3333333333333333,0.0,0.23656710649153814,1.3015966774393966,17,0,[1],2,3
US30,H4,2024-06-17 14:00:00,BUY,closed,,2024-06-17 18:00:00,2024-06-24 14:00:00,38750.2,38507.69800755228,2.0,2.0,0.0,0.0898961686044527,3.4465696201659113,30,0,"[1, 2, 3]",0,3
US30,H4,2024-06-25 13:00:00,SELL,closed,,2024-06-25 17:00:00,2024-06-28 13:00:00,39050.3,39320.37829645888,-1.0,-1.0,0.0,1.4703143688573221,0.5172574095426217,18,0,[],3,3
US30,H4,2024-06-28 01:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-07-01 18:00:00,SELL,closed,,2024-07-01 21:00:00,2024-07-04 13:00:00,39152.1,39435.884759895926,-1.0,-1.0,0.0,1.0123869939505035,0.5419600406181045,17,0,[],3,3
US30,H4,2024-07-02 17:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-07-05 13:00:00,SELL,closed,,2024-07-05 17:00:00,2024-07-08 10:00:00,39260.2,39416.06993015964,-1.0,-1.0,0.0,2.674665983188746,0.1218965067896042,5,0,[],3,3
US30,H4,2024-07-08 06:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-07-09 09:00:00,SELL,closed,,2024-07-09 13:00:00,2024-07-09 17:00:00,39340.7,39499.11939891401,0.3333333333333333,0.3333333333333333,0.0,1.047220233994516,1.2612091787347675,2,0,[1],2,3
US30,H4,2024-07-09 13:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-07-09 17:00:00,SELL,closed,,2024-07-09 21:00:00,2024-07-10 17:00:00,39271.8,39528.51641530497,-1.0,-1.0,0.0,1.8374360651602257,0.08180232641162812,6,0,[],3,3
US30,H4,2024-07-10 13:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-07-18 17:00:00,SELL,closed,,2024-07-18 21:00:00,2024-07-26 13:00:00,40676.3,41037.678303523804,1.0,1.0,0.0,0.22441856417275788,2.418518188495609,35,0,"[1, 2]",1,3
US30,H4,2024-07-25 13:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-08-01 13:00:00,SELL,closed,,2024-08-01 17:00:00,2024-08-05 10:00:00,40297.7,40772.47574895841,2.0,2.0,0.0,0.11436978430159758,4.009682474676599,11,0,"[1, 2, 3]",0,3
US30,H4,2024-08-07 09:00:00,BUY,closed,,2024-08-07 13:00:00,2024-08-07 17:00:00,39320.1,38901.220987323235,-1.0,-1.0,0.0,1.6830635545448718,0.3872239837548731,2,0,[],3,3
US30,H4,2024-08-07 17:00:00,SELL,closed,,2024-08-07 21:00:00,2024-08-08 13:00:00,38713.9,39232.54256811313,-1.0,-1.0,0.0,1.269853345042709,0.3084976240613937,5,0,[],3,3
US30,H4,2024-08-08 13:00:00,BUY,closed,,2024-08-08 17:00:00,2024-08-19 10:00:00,39274.9,38775.73288328069,2.0,2.0,0.0,0.1302169109760294,3.0588954056815303,41,0,"[1, 2, 3]",0,3
US30,H4,2024-08-22 13:00:00,SELL,closed,,2024-08-22 17:00:00,2024-08-23 09:00:00,40701.5,40910.10144472288,-1.0,-1.0,0.0,1.0992253687629983,0.6112134082742281,5,0,[],3,3
US30,H4,2024-08-23 09:00:00,BUY,closed,,2024-08-23 13:00:00,2024-08-26 10:00:00,40927.3,40778.78936659321,2.0,2.0,0.0,0.6295845479555096,3.152636206981473,6,0,"[1, 2, 3]",0,3
US30,H4,2024-08-28 13:00:00,SELL,closed,,2024-08-28 17:00:00,2024-08-28 21:00:00,41104.2,41309.47380597331,0.3333333333333333,0.3333333333333333,0.0,0.35318680654961043,1.3250594673309524,2,0,[1],2,3
US30,H4,2024-08-29 09:00:00,BUY,closed,,2024-08-29 13:00:00,2024-08-29 13:00:00,41355.4,41151.492215258666,-1.0,-1.0,0.0,1.3511009417785684,1.1333554542469155,1,1,[],3,3
US30,H4,2024-08-30 13:00:00,SELL,closed,,2024-08-30 17:00:00,2024-08-30 17:00:00,41254.7,41533.478822978585,-1.0,-1.0,0.0,1.1855276396851178,0.16500535983514497,1,0,[],3,3
US30,H4,2024-08-30 17:00:00,BUY,closed,,2024-09-01 22:00:00,2024-09-03 13:00:00,41527.3,41191.32694161713,-1.0,-1.0,0.0,1.4307694858443194,0.08334001581785017,11,0,[],3,3
US30,H4,2024-09-03 05:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-09-09 14:00:00,BUY,closed,,2024-09-09 18:00:00,2024-09-10 13:00:00,40800.2,40439.914878333,-1.0,-1.0,0.0,1.0866393765820177,0.36942963224284264,6,0,[],3,3
US30,H4,2024-09-10 13:00:00,SELL,closed,,2024-09-10 17:00:00,2024-09-11 17:00:00,40540.9,40896.103875734276,0.3333333333333333,0.3333333333333333,0.0,1.0211037231793343,1.5565708534487452,7,0,[1],2,3
US30,H4,2024-09-10 17:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-09-11 01:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-09-11 17:00:00,BUY,closed,,2024-09-11 21:00:00,2024-09-24 05:00:00,40844.1,40385.39670655961,2.0,2.0,0.0,0.4072349221627524,3.0056466123436922,51,0,"[1, 2, 3]",0,3
US30,H4,2024-09-18 17:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-09-19 05:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-09-25 13:00:00,SELL,closed,,2024-09-25 17:00:00,2024-09-26 13:00:00,41942.3,42181.81883303553,-1.0,-1.0,0.0,1.0725670158967644,0.4383788893311125,6,0,[],3,3
US30,H4,2024-09-26 13:00:00,BUY,closed,,2024-09-26 17:00:00,2024-09-30 10:00:00,42140.3,41948.200055032736,1.0,1.0,0.0,0.43571069223505704,2.5814687249623773,11,0,"[1, 2]",1,3
US30,H4,2024-09-30 10:00:00,SELL,closed,,2024-09-30 14:00:00,2024-09-30 18:00:00,42110.6,42336.620514203154,-1.0,-1.0,0.0,1.0308798775255024,0.8764691147545087,2,0,[],3,3
US30,H4,2024-10-01 01:00:00,BUY,closed,,2024-10-01 05:00:00,2024-10-01 13:00:00,42301.9,42063.47879738239,-1.0,-1.0,0.0,1.535937223617361,0.0943708015603228,3,0,[],3,3
US30,H4,2024-10-01 09:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-10-02 17:00:00,BUY,closed,,2024-10-02 21:00:00,2024-10-03 05:00:00,42241.0,41974.824477854105,-1.0,-1.0,0.0,1.0162467150218812,0.10707220472504109,3,0,[],3,3
US30,H4,2024-10-03 05:00:00,SELL,closed,,2024-10-03 09:00:00,2024-10-04 13:00:00,42054.0,42286.81586733869,-1.0,-1.0,0.0,1.1760366813903071,0.9299194357961972,8,0,[],3,3
US30,H4,2024-10-04 09:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-10-07 14:00:00,SELL,closed,,2024-10-07 18:00:00,2024-10-09 13:00:00,42045.7,42329.378045847974,-1.0,-1.0,0.0,1.6049884954579743,0.8625975946377314,12,0,[],3,3
US30,H4,2024-10-09 13:00:00,BUY,closed,,2024-10-09 17:00:00,2024-10-17 17:00:00,42425.5,42137.861800234394,2.0,2.0,0.0,0.4363120062017799,3.01628921578218,37,0,"[1, 2, 3]",0,3
US30,H4,2024-10-15 17:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-10-16 17:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-10-21 14:00:00,SELL,closed,,2024-10-21 18:00:00,2024-10-24 13:00:00,42947.6,43186.39707991201,2.0,2.0,0.0,0.4263033703658101,3.163774030563461,18,0,"[1, 2, 3]",0,3
US30,H4,2024-10-28 14:00:00,BUY,closed,,2024-10-28 18:00:00,2024-10-29 13:00:00,42449.0,42195.383116858386,-1.0,-1.0,0.0,1.1063932200575044,0.19872494045224562,6,0,[],3,3
US30,H4,2024-10-29 09:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2024-11-01 13:00:00,BUY,closed,,2024-11-01 17:00:00,2024-11-04 15:00:00,42152.0,41856.45645901405,-1.0,-1.0,0.0,1.7060092002618588,0.2470025220529877,6,0,[],3,3
US30,H4,2024-11-04 15:00:00,SELL,closed,,2024-11-04 19:00:00,2024-11-05 14:00:00,41837.8,42170.732214008225,-1.0,-1.0,0.0,1.323392514937342,0.20214325069288983,6,0,[],3,3
US30,H4,2024-11-05 14:00:00,BUY,closed,,2024-11-05 18:00:00,2024-11-06 06:00:00,42266.9,41964.07067849103,2.0,2.0,0.0,0.5134905669806241,3.8318614400277617,4,0,"[1, 2, 3]",0,3
US30,H4,2024-11-12 14:00:00,SELL,closed,,2024-11-12 18:00:00,2024-11-19 10:00:00,43930.6,44231.67820595071,2.0,2.0,0.0,0.7456534400791286,3.4592341106566256,29,0,"[1, 2, 3]",0,3
US30,H4,2024-11-20 06:00:00,BUY,closed,,2024-11-20 10:00:00,2024-11-20 14:00:00,43384.7,43133.85847298621,-1.0,-1.0,0.0,1.3434777088622987,0.17740284286163885,2,0,[],3,3
US30,H4,2024-12-02 11:00:00,SELL,closed,,2024-12-02 15:00:00,2024-12-03 18:00:00,44794.1,44998.90074955846,0.3333333333333333,0.3333333333333333,0.0,0.41161958724149766,1.0825155692934245,8,0,[1],2,3
US30,H4,2024-12-04 02:00:00,BUY,closed,,2024-12-04 06:00:00,2024-12-05 14:00:00,44846.4,44665.667915210855,0.3333333333333333,0.3333333333333333,0.0,0.4066793125622932,1.2560027748522526,9,0,[1],2,3
US30,H4,2024-12-05 18:00:00,SELL,closed,,2024-12-05 22:00:00,2024-12-11 18:00:00,44755.7,44970.92918602648,2.0,2.0,0.0,0.7029715755250187,3.0242180998626687,24,0,"[1, 2, 3]",0,3
US30,H4,2024-12-20 14:00:00,BUY,closed,,2024-12-20 18:00:00,2024-12-23 15:00:00,43107.5,42495.34146306943,-1.0,-1.0,0.0,1.039926688259519,0.0016335637578691821,6,0,[],3,3
US30,H4,2024-12-27 14:00:00,SELL,closed,,2024-12-27 18:00:00,2025-01-02 06:00:00,42758.3,43031.224144674125,1.0,1.0,0.0,0.9709657616273443,2.036096882023847,16,0,"[1, 2]",1,3
US30,H4,2025-01-02 10:00:00,BUY,closed,,2025-01-02 14:00:00,2025-01-02 14:00:00,42785.9,42487.3522535721,-1.0,-1.0,0.0,2.177206184863868,0.25289087224188006,1,0,[],3,3
US30,H4,2025-01-02 14:00:00,SELL,closed,,2025-01-02 18:00:00,2025-01-03 18:00:00,42254.9,42711.388197142325,-1.0,-1.0,0.0,1.0635543329253503,0.3242142971636496,7,0,[],3,3
US30,H4,2025-01-03 14:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-01-07 14:00:00,SELL,closed,,2025-01-07 18:00:00,2025-01-15 06:00:00,42595.2,42890.92785576138,1.0,1.0,0.0,0.31785980985114526,2.910446152541274,34,0,"[1, 2]",1,3
US30,H4,2025-01-14 02:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-01-26 23:00:00,SELL,closed,,2025-01-27 03:00:00,2025-01-27 11:00:00,44234.4,44437.416672899155,1.0,1.0,0.0,0.6107872729329761,2.0343156751719285,3,0,"[1, 2]",1,3
US30,H4,2025-01-27 15:00:00,BUY,closed,,2025-01-27 19:00:00,2025-01-31 18:00:00,44542.9,44177.34717078051,0.3333333333333333,0.3333333333333333,0.0,0.13048729537082362,1.4260592678575172,25,0,[1],2,3
US30,H4,2025-01-30 10:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-01-31 02:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-01-31 18:00:00,SELL,closed,,2025-02-02 23:00:00,2025-02-03 15:00:00,44207.7,44524.0508338951,0.3333333333333333,0.3333333333333333,0.0,0.9824535506141977,1.261257936599296,5,0,[1],2,3
US30,H4,2025-02-04 18:00:00,BUY,closed,,2025-02-04 22:00:00,2025-02-07 14:00:00,44526.5,44194.72848455009,0.3333333333333333,0.3333333333333333,0.0,0.5756974035006847,1.581208679981457,17,0,[1],2,3
US30,H4,2025-02-07 14:00:00,SELL,closed,,2025-02-07 18:00:00,2025-02-12 18:00:00,44415.5,44739.11293955296,0.3333333333333333,0.3333333333333333,0.0,0.6767343737939817,1.0382773954099447,19,0,[1],2,3
US30,H4,2025-02-11 18:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-02-12 10:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-02-13 02:00:00,BUY,closed,,2025-02-13 06:00:00,2025-02-18 14:00:00,44441.0,44205.95217564501,0.3333333333333333,0.3333333333333333,0.0,0.7934555468096269,1.4018423735859091,21,0,[1],2,3
US30,H4,2025-02-13 06:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-02-13 10:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-02-14 18:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-02-17 15:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-02-18 02:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-02-20 06:00:00,BUY,closed,,2025-02-20 10:00:00,2025-02-20 14:00:00,44553.8,44394.017279099055,-1.0,-1.0,0.0,3.84584763943867,0.10952373261216718,2,0,[],3,3
US30,H4,2025-02-20 10:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-02-26 02:00:00,BUY,closed,,2025-02-26 06:00:00,2025-02-26 18:00:00,43714.7,43416.17954353624,-1.0,-1.0,0.0,1.5225087264837904,0.49912827336872334,4,0,[],3,3
US30,H4,2025-02-26 18:00:00,SELL,closed,,2025-02-26 22:00:00,2025-02-27 14:00:00,43388.2,43725.84517896755,-1.0,-1.0,0.0,1.4781789614948546,0.17562815551319857,5,0,[],3,3
US30,H4,2025-02-27 14:00:00,BUY,closed,,2025-02-27 18:00:00,2025-02-27 18:00:00,43671.8,43282.89218775591,-1.0,-1.0,0.0,1.2275402678215406,0.23527426582670846,1,0,[],3,3
US30,H4,2025-02-27 18:00:00,SELL,closed,,2025-02-27 22:00:00,2025-02-28 18:00:00,43267.9,43749.69624979528,-1.0,-1.0,0.0,1.2339240918803625,0.37982861028445136,6,0,[],3,3
US30,H4,2025-02-28 18:00:00,BUY,closed,,2025-03-02 23:00:00,2025-03-03 19:00:00,43786.7,43254.97246789366,-1.0,-1.0,0.0,1.6579920105090507,0.46997754472120556,6,0,[],3,3
US30,H4,2025-03-03 19:00:00,SELL,closed,,2025-03-03 22:00:00,2025-03-11 13:00:00,43269.5,43838.25138057648,2.0,2.0,0.0,0.029010918590255907,3.6121231001104106,35,0,"[1, 2, 3]",0,3
US30,H4,2025-03-07 18:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-03-10 14:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-03-14 13:00:00,BUY,closed,,2025-03-14 17:00:00,2025-03-18 13:00:00,41423.7,41014.62611608537,0.3333333333333333,0.3333333333333333,0.0,0.5153103346093545,1.420770239444807,12,0,[1],2,3
US30,H4,2025-03-21 05:00:00,SELL,closed,,2025-03-21 09:00:00,2025-03-21 17:00:00,41791.9,42117.15666135969,0.3333333333333333,0.3333333333333333,0.0,0.6687026764979204,1.1467866590056288,3,0,[1],2,3
US30,H4,2025-03-23 22:00:00,BUY,closed,,2025-03-24 02:00:00,2025-03-27 13:00:00,42211.2,41820.53167150707,0.3333333333333333,0.3333333333333333,0.0,0.16766140283927922,1.5634745779272097,22,0,[1],2,3
US30,H4,2025-03-26 17:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-04-01 13:00:00,BUY,closed,,2025-04-01 17:00:00,2025-04-02 21:00:00,41996.7,41516.028219333246,0.3333333333333333,0.3333333333333333,0.0,2.0001174162261277,1.1721095821737153,8,0,[1],2,3
US30,H4,2025-04-02 09:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-04-02 13:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-04-02 21:00:00,SELL,closed,,2025-04-03 01:00:00,2025-04-04 09:00:00,41281.8,42033.312071213506,2.0,2.0,0.0,0.2528236169156907,3.1127909844782953,9,0,"[1, 2, 3]",0,3
US30,H4,2025-04-09 17:00:00,BUY,closed,,2025-04-09 21:00:00,2025-04-10 13:00:00,40718.8,38649.6739886618,-1.0,-1.0,0.0,1.1126920194246637,0.09617587276441289,5,0,[],3,3
US30,H4,2025-04-16 09:00:00,SELL,closed,,2025-04-16 13:00:00,2025-04-17 13:00:00,40278.3,40699.82546757438,2.0,2.0,0.0,0.36059505698354893,3.1298227544631394,7,0,"[1, 2, 3]",0,3
US30,H4,2025-04-22 13:00:00,BUY,closed,,2025-04-22 17:00:00,2025-05-01 01:00:00,39162.5,38589.10859149979,2.0,2.0,0.0,0.6609795584334445,3.0248098842927886,39,0,"[1, 2, 3]",0,3
US30,H4,2025-04-30 09:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-04-30 17:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-05-06 05:00:00,SELL,closed,,2025-05-06 09:00:00,2025-05-06 21:00:00,40999.3,41277.60893376329,0.3333333333333333,0.3333333333333333,0.0,0.8569613514557746,1.1914816945188254,4,0,[1],2,3
US30,H4,2025-05-07 13:00:00,BUY,closed,,2025-05-07 17:00:00,2025-05-07 17:00:00,41200.9,40860.82178423524,-1.0,-1.0,0.0,1.1276817573792284,0.2375924015547242,1,0,[],3,3
US30,H4,2025-05-09 13:00:00,SELL,closed,,2025-05-09 17:00:00,2025-05-11 22:00:00,41164.9,41570.48705448378,-1.0,-1.0,0.0,1.562180037541939,0.044380114702896094,2,0,[],3,3
US30,H4,2025-05-12 02:00:00,BUY,closed,,2025-05-12 06:00:00,2025-05-19 21:00:00,41701.6,41312.3338281043,2.0,2.0,0.0,0.08862830240806119,3.0123347073534035,35,0,"[1, 2, 3]",0,3
US30,H4,2025-05-14 17:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-05-15 13:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-05-21 01:00:00,SELL,closed,,2025-05-21 05:00:00,2025-05-21 17:00:00,42549.9,42778.34119729924,2.0,2.0,0.0,0.13132482387011205,3.43501964302925,4,0,"[1, 2, 3]",0,3
US30,H4,2025-05-26 06:00:00,BUY,closed,,2025-05-26 10:00:00,2025-05-29 13:00:00,42026.8,41641.671363703324,0.3333333333333333,0.3333333333333333,0.0,0.5442337449000895,1.789791604769174,20,0,[1],2,3
US30,H4,2025-05-29 09:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-06-02 18:00:00,BUY,closed,,2025-06-02 21:00:00,2025-06-13 01:00:00,42312.8,41954.16924219477,1.0,1.0,0.0,0.7366908561241835,2.2466003890206006,50,0,"[1, 2]",1,3
US30,H4,2025-06-05 17:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-06-06 09:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-06-11 21:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-06-12 17:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-06-12 21:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-06-16 10:00:00,BUY,closed,,2025-06-16 14:00:00,2025-06-17 05:00:00,42608.7,42234.62602761933,-1.0,-1.0,0.0,1.140950805221142,0.2748119558967617,5,0,[],3,3
US30,H4,2025-06-17 05:00:00,SELL,closed,,2025-06-17 09:00:00,2025-06-20 09:00:00,42278.2,42595.8129912697,0.3333333333333333,0.3333333333333333,0.0,0.8214399510455141,1.682235974870112,19,0,[1],2,3
US30,H4,2025-06-20 09:00:00,BUY,closed,,2025-06-20 13:00:00,2025-06-22 22:00:00,42314.2,42007.57214799726,-1.0,-1.0,0.0,1.5220404700739205,0.3776564954672499,3,0,[],3,3
US30,H4,2025-07-04 17:00:00,SELL,closed,,2025-07-06 22:00:00,2025-07-07 18:00:00,44688.8,44865.328861526694,2.0,2.0,0.0,0.915997523586523,3.0295329351520346,6,0,"[1, 2, 3]",0,3
US30,H4,2025-07-07 06:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-07-07 14:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-07-09 17:00:00,BUY,closed,,2025-07-09 21:00:00,2025-07-10 21:00:00,44460.2,44192.41923109216,0.3333333333333333,0.3333333333333333,0.0,0.5926489816548987,1.206957472406234,7,0,[1],2,3
US30,H4,2025-07-11 13:00:00,SELL,closed,,2025-07-11 17:00:00,2025-07-17 13:00:00,44357.1,44624.471790332995,1.0,1.0,0.0,0.912960936140593,2.261270716880805,24,0,"[1, 2]",1,3
US30,H4,2025-07-14 14:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-07-15 13:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-07-17 09:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-07-18 13:00:00,SELL,closed,,2025-07-18 17:00:00,2025-07-21 14:00:00,44234.8,44503.64779489848,-1.0,-1.0,0.0,1.3751275145834838,0.01711005292694639,6,0,[],3,3
US30,H4,2025-07-21 10:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-07-22 01:00:00,SELL,closed,,2025-07-22 05:00:00,2025-07-22 21:00:00,44367.1,44556.920958257084,-1.0,-1.0,0.0,1.4792887075182686,0.7686190257368778,5,0,[],3,3
US30,H4,2025-07-22 17:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-07-28 10:00:00,SELL,closed,,2025-07-28 14:00:00,2025-07-31 17:00:00,44816.0,45040.55003626179,2.0,2.0,0.0,0.5869515863553242,3.4299704993236646,20,0,"[1, 2, 3]",0,3
US30,H4,2025-08-04 18:00:00,BUY,closed,,2025-08-04 21:00:00,2025-08-07 13:00:00,44263.3,43919.10550246891,-1.0,-1.0,0.0,1.306819264184701,0.6914695083947462,17,0,[],3,3
US30,H4,2025-08-07 13:00:00,SELL,closed,,2025-08-07 17:00:00,2025-08-08 13:00:00,43871.7,44261.08871454152,-1.0,-1.0,0.0,1.0513915393825481,0.1995435334880817,6,0,[],3,3
US30,H4,2025-08-08 13:00:00,BUY,closed,,2025-08-08 17:00:00,2025-08-14 17:00:00,44173.0,43905.322568015225,2.0,2.0,0.0,0.9836466154344251,3.224403318577446,25,0,"[1, 2, 3]",0,3
US30,H4,2025-08-11 14:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-08-12 09:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-08-18 06:00:00,SELL,closed,,2025-08-18 10:00:00,2025-08-19 13:00:00,44883.1,45104.17870952215,-1.0,-1.0,0.0,1.459661134704011,0.5848595745807861,8,0,[],3,3
