Info | CBot instance [MA Cross, BTCUSD, m20] started.
20/02/2026 14:00:00.214 | Trade | → Executing Market Order to Sell 0.07 BTCUSD (SL: 387.63, TP: 1014.82) SUCCEEDED, Position PID102
20/02/2026 14:00:00.214 | Info | MA Cross: bartime=2026-02-20 13:40, executed=2026-02-20 14:00:00, market Sell placed; SL=387.6330993730785 pips, TP=1014.8234541587194 pips.
20/02/2026 19:40:00.006 | Info | MA Cross: MARGIN GUARD - order size reduced. Signal wanted 0.25 units, which needs about $16704.99 margin. Limit hit: MaxMarginPercent limit hit (50.0% of equity = $5080.89 budget, free margin was $10161.77). Size was cut from 0.25 to 0.07 units. Real risk on this trade is now about $28.32 (0.28% of balance) instead of the requested 1.00%.
20/02/2026 19:40:00.006 | Trade | Executing Market Order to Buy 0.07 BTCUSD (SL: 404.55, TP: 1059.11)
20/02/2026 19:40:00.006 | Trade | → Executing Market Order to Buy 0.07 BTCUSD (SL: 404.55, TP: 1059.11) SUCCEEDED, Position PID103
20/02/2026 19:40:00.006 | Info | MA Cross: bartime=2026-02-20 19:20, executed=2026-02-20 19:40:00, market Buy placed; SL=404.5495114499607 pips, TP=1059.110620975997 pips.
21/02/2026 10:00:00.002 | Info | MA Cross: bartime=2026-02-21 09:40, Buy signal skipped: already have same-direction exposure open.
21/02/2026 23:40:00.003 | Info | MA Cross: bartime=2026-02-21 23:20, reversal - closing existing Buy position 103 before opening opposite direction.
21/02/2026 23:40:00.003 | Trade | Closing position PID103 (Volume: 0.07)
21/02/2026 23:40:00.003 | Trade | → Closing position PID103 (Volume: 0.07) SUCCEEDED
21/02/2026 23:40:00.003 | Info | MA Cross: MARGIN GUARD - order size reduced. Signal wanted 0.70 units, which needs about $46773.96 margin. Limit hit: MaxMarginPercent limit hit (50.0% of equity = $5087.76 budget, free margin was $10175.52). Size was cut from 0.70 to 0.07 units. Real risk on this trade is now about $10.05 (0.10% of balance) instead of the requested 1.00%.
21/02/2026 23:40:00.003 | Trade | Executing Market Order to Sell 0.07 BTCUSD (SL: 143.56, TP: 375.85)
21/02/2026 23:40:00.003 | Trade | → Executing Market Order to Sell 0.07 BTCUSD (SL: 143.56, TP: 375.85) SUCCEEDED, Position PID104
21/02/2026 23:40:00.003 | Info | MA Cross: bartime=2026-02-21 23:20, executed=2026-02-21 23:40:00, market Sell placed; SL=143.5627225544351 pips, TP=375.8472076475111 pips.
22/02/2026 09:40:00.101 | Info | MA Cross: bartime=2026-02-22 09:20, reversal - closing existing Sell position 104 before opening opposite direction.
22/02/2026 09:40:00.101 | Trade | Closing position PID104 (Volume: 0.07)
22/02/2026 09:40:00.101 | Trade | → Closing position PID104 (Volume: 0.07) SUCCEEDED
22/02/2026 09:40:00.101 | Info | MA Cross: MARGIN GUARD - order size reduced. Signal wanted 1.45 units, which needs about $96888.93 margin. Limit hit: MaxMarginPercent limit hit (50.0% of equity = $5091.24 budget, free margin was $10182.49). Size was cut from 1.45 to 0.07 units. Real risk on this trade is now about $4.88 (0.05% of balance) instead of the requested 1.00%.
22/02/2026 09:40:00.101 | Trade | Executing Market Order to Buy 0.07 BTCUSD (SL: 69.78, TP: 182.69)
22/02/2026 09:40:00.101 | Trade | → Executing Market Order to Buy 0.07 BTCUSD (SL: 69.78, TP: 182.69) SUCCEEDED, Position PID105
22/02/2026 09:40:00.101 | Info | MA Cross: bartime=2026-02-22 09:20, executed=2026-02-22 09:40:00, market Buy placed; SL=69.78239870465109 pips, TP=182.69031980877654 pips.
22/02/2026 14:20:00.001 | Info | MA Cross: MARGIN GUARD - order size reduced. Signal wanted 0.62 units, which needs about $41428.37 margin. Limit hit: MaxMarginPercent limit hit (50.0% of equity = $5097.82 budget, free margin was $10195.64). Size was cut from 0.62 to 0.07 units. Real risk on this trade is now about $11.39 (0.11% of balance) instead of the requested 1.00%.
22/02/2026 14:20:00.001 | Trade | Executing Market Order to Sell 0.07 BTCUSD (SL: 162.77, TP: 426.14)
22/02/2026 14:20:00.001 | Trade | → Executing Market Order to Sell 0.07 BTCUSD (SL: 162.77, TP: 426.14) SUCCEEDED, Position PID106
22/02/2026 14:20:00.001 | Info | MA Cross: bartime=2026-02-22 14:00, executed=2026-02-22 14:20:00, market Sell placed; SL=162.7749506758346 pips, TP=426.1448208693349 pips.
23/02/2026 01:00:00.078 | Info | MA Cross: MARGIN GUARD - order size reduced. Signal wanted 0.37 units, which needs about $24723.38 margin. Limit hit: MaxMarginPercent limit hit (50.0% of equity = $5091.88 budget, free margin was $10183.75). Size was cut from 0.37 to 0.07 units. Real risk on this trade is now about $19.00 (0.19% of balance) instead of the requested 1.00%.
23/02/2026 01:00:00.078 | Trade | Executing Market Order to Sell 0.07 BTCUSD (SL: 271.42, TP: 710.59)
23/02/2026 01:00:00.078 | Trade | → Executing Market Order to Sell 0.07 BTCUSD (SL: 271.42, TP: 710.59) SUCCEEDED, Position PID107
23/02/2026 01:00:00.078 | Info | MA Cross: bartime=2026-02-23 00:40, executed=2026-02-23 01:00:00, market Sell placed; SL=271.4248408718344 pips, TP=710.5902334024624 pips.
23/02/2026 10:00:00.007 | Info | MA Cross: MARGIN GUARD - order size reduced. Signal wanted 0.38 units, which needs about $25391.58 margin. Limit hit: MaxMarginPercent limit hit (50.0% of equity = $5116.92 budget, free margin was $10233.84). Size was cut from 0.38 to 0.07 units. Real risk on this trade is now about $18.83 (0.18% of balance) instead of the requested 1.00%.
23/02/2026 10:00:00.007 | Trade | Executing Market Order to Buy 0.07 BTCUSD (SL: 269.01, TP: 704.27)
23/02/2026 10:00:00.007 | Trade | → Executing Market Order to Buy 0.07 BTCUSD (SL: 269.01, TP: 704.27) SUCCEEDED, Position PID108
23/02/2026 10:00:00.007 | Info | MA Cross: bartime=2026-02-23 09:40, executed=2026-02-23 10:00:00, market Buy placed; SL=269.01017189630016 pips, TP=704.2686300245138 pips.
23/02/2026 17:00:00.005 | Info | MA Cross: MARGIN GUARD - order size reduced. Signal wanted 0.28 units, which needs about $18709.59 margin. Limit hit: MaxMarginPercent limit hit (50.0% of equity = $5107.48 budget, free margin was $10214.96). Size was cut from 0.28 to 0.07 units. Real risk on this trade is now about $25.51 (0.25% of balance) instead of the requested 1.00%.
23/02/2026 17:00:00.005 | Trade | Executing Market Order to Sell 0.07 BTCUSD (SL: 364.44, TP: 954.12)
23/02/2026 17:00:00.005 | Trade | → Executing Market Order to Sell 0.07 BTCUSD (SL: 364.44, TP: 954.12) SUCCEEDED, Position PID109
23/02/2026 17:00:00.005 | Info | MA Cross: bartime=2026-02-23 16:40, executed=2026-02-23 17:00:00, market Sell placed; SL=364.4443971415044 pips, TP=954.1154317164585 pips.
24/02/2026 15:40:00.256 | Info | MA Cross: MARGIN GUARD - order size reduced. Signal wanted 0.26 units, which needs about $17373.19 margin. Limit hit: MaxMarginPercent limit hit (50.0% of equity = $5141.18 budget, free margin was $10282.35). Size was cut from 0.26 to 0.07 units. Real risk on this trade is now about $26.89 (0.26% of balance) instead of the requested 1.00%.
24/02/2026 15:40:00.256 | Trade | Executing Market Order to Buy 0.07 BTCUSD (SL: 384.12, TP: 1005.63)
24/02/2026 15:40:00.256 | Trade | → Executing Market Order to Buy 0.07 BTCUSD (SL: 384.12, TP: 1005.63) SUCCEEDED, Position PID110
24/02/2026 15:40:00.256 | Info | MA Cross: bartime=2026-02-24 15:20, executed=2026-02-24 15:40:00, market Buy placed; SL=384.12233677920335 pips, TP=1005.6322776879543 pips.
25/02/2026 11:40:00.204 | Info | MA Cross: MARGIN GUARD - order size reduced. Signal wanted 0.50 units, which needs about $33409.97 margin. Limit hit: MaxMarginPercent limit hit (50.0% of equity = $5175.76 budget, free margin was $10351.51). Size was cut from 0.50 to 0.07 units. Real risk on this trade is now about $14.32 (0.14% of balance) instead of the requested 1.00%.
25/02/2026 11:40:00.204 | Trade | Executing Market Order to Sell 0.07 BTCUSD (SL: 204.64, TP: 535.75)
25/02/2026 11:40:00.204 | Trade | → Executing Market Order to Sell 0.07 BTCUSD (SL: 204.64, TP: 535.75) SUCCEEDED, Position PID111
25/02/2026 11:40:00.204 | Info | MA Cross: bartime=2026-02-25 11:20, executed=2026-02-25 11:40:00, market Sell placed; SL=204.64282784856994 pips, TP=535.754923307556 pips.
25/02/2026 12:20:00.005 | Info | MA Cross: MARGIN GUARD - order size reduced. Signal wanted 0.44 units, which needs about $29400.78 margin. Limit hit: MaxMarginPercent limit hit (50.0% of equity = $5168.47 budget, free margin was $10336.94). Size was cut from 0.44 to 0.07 units. Real risk on this trade is now about $16.42 (0.16% of balance) instead of the requested 1.00%.
25/02/2026 12:20:00.005 | Trade | Executing Market Order to Buy 0.07 BTCUSD (SL: 234.61, TP: 614.22)
25/02/2026 12:20:00.005 | Trade | → Executing Market Order to Buy 0.07 BTCUSD (SL: 234.61, TP: 614.22) SUCCEEDED, Position PID112
25/02/2026 12:20:00.005 | Info | MA Cross: bartime=2026-02-25 12:00, executed=2026-02-25 12:20:00, market Buy placed; SL=234.61340982308374 pips, TP=614.2179069168332 pips.
26/02/2026 02:00:00.004 | Info | MA Cross: MARGIN GUARD - order size reduced. Signal wanted 0.25 units, which needs about $16704.99 margin. Limit hit: MaxMarginPercent limit hit (50.0% of equity = $5190.12 budget, free margin was $10380.23). Size was cut from 0.25 to 0.07 units. Real risk on this trade is now about $28.79 (0.28% of balance) instead of the requested 1.00%.
26/02/2026 02:00:00.004 | Trade | Executing Market Order to Sell 0.07 BTCUSD (SL: 411.31, TP: 1076.82)
26/02/2026 02:00:00.004 | Trade | → Executing Market Order to Sell 0.07 BTCUSD (SL: 411.31, TP: 1076.82) SUCCEEDED, Position PID113
26/02/2026 02:00:00.004 | Info | MA Cross: bartime=2026-02-26 01:40, executed=2026-02-26 02:00:00, market Sell placed; SL=411.31333894835103 pips, TP=1076.818321366783 pips.
26/02/2026 14:00:00.010 | Info | MA Cross: MARGIN GUARD - order size reduced. Signal wanted 0.41 units, which needs about $27396.18 margin. Limit hit: MaxMarginPercent limit hit (50.0% of equity = $5175.49 budget, free margin was $10350.97). Size was cut from 0.41 to 0.07 units. Real risk on this trade is now about $17.52 (0.17% of balance) instead of the requested 1.00%.
26/02/2026 14:00:00.010 | Trade | Executing Market Order to Sell 0.07 BTCUSD (SL: 250.22, TP: 655.08)
26/02/2026 14:00:00.010 | Trade | → Executing Market Order to Sell 0.07 BTCUSD (SL: 250.22, TP: 655.08) SUCCEEDED, Position PID114
26/02/2026 14:00:00.010 | Info | MA Cross: bartime=2026-02-26 13:40, executed=2026-02-26 14:00:00, market Sell placed; SL=250.22113440637133 pips, TP=655.0789298758801 pips.
26/02/2026 23:20:00.406 | Info | MA Cross: MARGIN GUARD - order size reduced. Signal wanted 0.46 units, which needs about $30737.18 margin. Limit hit: MaxMarginPercent limit hit (50.0% of equity = $5166.55 budget, free margin was $10333.10). Size was cut from 0.46 to 0.07 units. Real risk on this trade is now about $15.54 (0.15% of balance) instead of the requested 1.00%.
26/02/2026 23:20:00.406 | Trade | Executing Market Order to Buy 0.07 BTCUSD (SL: 221.99, TP: 581.18)
26/02/2026 23:20:00.406 | Trade | → Executing Market Order to Buy 0.07 BTCUSD (SL: 221.99, TP: 581.18) SUCCEEDED, Position PID115
26/02/2026 23:20:00.406 | Info | MA Cross: bartime=2026-02-26 23:00, executed=2026-02-26 23:20:00, market Buy placed; SL=221.99413787055175 pips, TP=581.1806529451045 pips.
27/02/2026 04:20:00.006 | Info | MA Cross: MARGIN GUARD - order size reduced. Signal wanted 0.30 units, which needs about $20045.99 margin. Limit hit: MaxMarginPercent limit hit (50.0% of equity = $5158.76 budget, free margin was $10317.51). Size was cut from 0.30 to 0.07 units. Real risk on this trade is now about $23.89 (0.23% of balance) instead of the requested 1.00%.
27/02/2026 04:20:00.006 | Trade | Executing Market Order to Buy 0.07 BTCUSD (SL: 341.3, TP: 893.53)
27/02/2026 04:20:00.006 | Trade | → Executing Market Order to Buy 0.07 BTCUSD (SL: 341.3, TP: 893.53) SUCCEEDED, Position PID116
27/02/2026 04:20:00.006 | Info | MA Cross: bartime=2026-02-27 04:00, executed=2026-02-27 04:20:00, market Buy placed; SL=341.3007986646867 pips, TP=893.5254909041497 pips.
27/02/2026 11:20:00.005 | Info | MA Cross: MARGIN GUARD - order size reduced. Signal wanted 0.28 units, which needs about $18709.59 margin. Limit hit: MaxMarginPercent limit hit (50.0% of equity = $5146.53 budget, free margin was $10293.07). Size was cut from 0.28 to 0.07 units. Real risk on this trade is now about $25.00 (0.24% of balance) instead of the requested 1.00%.
27/02/2026 11:20:00.005 | Trade | Executing Market Order to Sell 0.07 BTCUSD (SL: 357.19, TP: 935.13)
27/02/2026 11:20:00.005 | Trade | → Executing Market Order to Sell 0.07 BTCUSD (SL: 357.19, TP: 935.13) SUCCEEDED, Position PID117
27/02/2026 11:20:00.005 | Info | MA Cross: bartime=2026-02-27 11:00, executed=2026-02-27 11:20:00, market Sell placed; SL=357.1927248711468 pips, TP=935.1305537126624 pips.
28/02/2026 01:20:00.000 | Info | MA Cross: MARGIN GUARD - order size reduced. Signal wanted 0.52 units, which needs about $34746.37 margin. Limit hit: MaxMarginPercent limit hit (50.0% of equity = $5179.26 budget, free margin was $10358.53). Size was cut from 0.52 to 0.07 units. Real risk on this trade is now about $13.87 (0.13% of balance) instead of the requested 1.00%.
28/02/2026 01:20:00.000 | Trade | Executing Market Order to Buy 0.07 BTCUSD (SL: 198.14, TP: 518.73)
28/02/2026 01:20:00.000 | Trade | → Executing Market Order to Buy 0.07 BTCUSD (SL: 198.14, TP: 518.73) SUCCEEDED, Position PID118
28/02/2026 01:20:00.000 | Info | MA Cross: bartime=2026-02-28 01:00, executed=2026-02-28 01:20:00, market Buy placed; SL=198.140593108193 pips, TP=518.7320727572493 pips.
28/02/2026 08:20:00.002 | Info | MA Cross: MARGIN GUARD - order size reduced. Signal wanted 0.19 units, which needs about $12695.79 margin. Limit hit: MaxMarginPercent limit hit (50.0% of equity = $5172.29 budget, free margin was $10344.59). Size was cut from 0.19 to 0.07 units. Real risk on this trade is now about $36.66 (0.35% of balance) instead of the requested 1.00%.
28/02/2026 08:20:00.002 | Trade | Executing Market Order to Sell 0.07 BTCUSD (SL: 523.66, TP: 1370.93)
28/02/2026 08:20:00.002 | Trade | → Executing Market Order to Sell 0.07 BTCUSD (SL: 523.66, TP: 1370.93) SUCCEEDED, Position PID119
28/02/2026 08:20:00.002 | Info | MA Cross: bartime=2026-02-28 08:00, executed=2026-02-28 08:20:00, market Sell placed; SL=523.6568206722352 pips, TP=1370.9335565199117 pips.
28/02/2026 16:40:00.200 | Info | MA Cross: MARGIN GUARD - order size reduced. Signal wanted 0.26 units, which needs about $17373.19 margin. Limit hit: MaxMarginPercent limit hit (50.0% of equity = $5129.84 budget, free margin was $10259.69). Size was cut from 0.26 to 0.07 units. Real risk on this trade is now about $27.25 (0.27% of balance) instead of the requested 1.00%.
28/02/2026 16:40:00.200 | Trade | Executing Market Order to Buy 0.07 BTCUSD (SL: 389.32, TP: 1019.24)
28/02/2026 16:40:00.200 | Trade | → Executing Market Order to Buy 0.07 BTCUSD (SL: 389.32, TP: 1019.24) SUCCEEDED, Position PID120
28/02/2026 16:40:00.200 | Info | MA Cross: bartime=2026-02-28 16:20, executed=2026-02-28 16:40:00, market Buy placed; SL=389.32096958491036 pips, TP=1019.2422983732953 pips.
28/02/2026 23:59:59.844 | Info | MA Cross: loaded=974, processed=122, before-start=491, not-processed=361, placed=120, failed=0, guard-skipped=0, same-direction-skipped=2, reversed=8, margin-capped=120, margin-blocked=0.
Info | CBot instance [MA Cross, BTCUSD, m20] stopped.
