"BarTime","Signal","ATR","Outcome","ComputedSL_pips","ComputedTP_pips","RequestedVolume","FinalVolume","RealizedRiskPercent","Notes"
"2026-01-29 15:40","-1","17.204305735518993","Placed","17.204305735518993","45.040872415588723","","","",""
"2026-01-29 19:10","1","8.318575854830701","MarginCapped","8.3185758548307014","21.778031587946774","8.37","5.92","0.71","Volume yeu cau 8.37 units bi cat con 5.92 units do vuot tran MaxMarginPercent"
"2026-01-30 02:20","-1","7.418088996615868","Reversal+MarginCapped","7.4180889966158681","19.420556993140341","9.01","5.68","0.63","Da dong vi the Buy so 64 truoc khi dao chieu; Volume yeu cau 9.01 units bi cat con 5.68 units do vuot tran MaxMarginPercent"
"2026-01-30 09:00","1","14.062905255103225","Placed","14.062905255103225","36.816685957860237","","","",""
"2026-01-30 17:00","-1","14.048273081936038","Placed","14.048273081936038","36.778378928508545","","","",""
"2026-02-02 08:10","1","15.753685550195241","Placed","15.753685550195241","41.243148770411139","","","",""
"2026-02-03 07:30","1","8.767334271195416","MarginCapped","8.7673342711954163","22.9528811219896","7.61","5.68","0.75","Volume yeu cau 7.61 units bi cat con 5.68 units do vuot tran MaxMarginPercent"
"2026-02-03 09:00","-1","11.78654928649641","Placed","11.78654928649641","30.8571860320476","","","",""
"2026-02-03 16:40","1","12.58188931733919","Placed","12.58188931733919","32.939386232794","","","",""
"2026-02-03 19:00","-1","10.604674503973497","MarginCapped","10.604674503973497","27.763037851402615","6.34","5.72","0.90","Volume yeu cau 6.34 units bi cat con 5.72 units do vuot tran MaxMarginPercent"
"2026-02-04 00:10","1","8.87377979090082","MarginCapped","8.87377979090082","23.231555492578345","7.51","5.67","0.75","Volume yeu cau 7.51 units bi cat con 5.67 units do vuot tran MaxMarginPercent"
"2026-02-04 05:20","-1","4.522967718061995","Reversal+MarginCapped","4.5229677180619952","11.841129485886302","14.72","5.66","0.38","Da dong vi the Buy so 73 truoc khi dao chieu; Volume yeu cau 14.72 units bi cat con 5.66 units do vuot tran MaxMarginPercent"
"2026-02-04 07:20","1","8.27356306254632","MarginCapped","8.27356306254632","21.660188097746264","8.01","5.64","0.70","Volume yeu cau 8.01 units bi cat con 5.64 units do vuot tran MaxMarginPercent"
"2026-02-04 17:40","-1","14.081334627388035","Placed","14.081334627388035","36.864934054501873","","","",""
"2026-02-04 20:20","1","10.055269940738079","MarginCapped","10.055269940738079","26.32469670485229","6.47","5.54","0.85","Volume yeu cau 6.47 units bi cat con 5.54 units do vuot tran MaxMarginPercent"
"2026-02-05 03:40","-1","10.507837127711733","MarginCapped","10.507837127711733","27.509517600349316","6.13","5.49","0.89","Volume yeu cau 6.13 units bi cat con 5.49 units do vuot tran MaxMarginPercent"
"2026-02-05 12:50","-1","13.529159529249023","Placed","13.529159529249023","35.419339647573942","","","",""
"2026-02-05 17:40","1","13.42946260902303","Placed","13.42946260902303","35.158333110422291","","","",""
"2026-02-06 00:20","-1","20.19219933603268","Placed","20.192199336032679","52.863177861733554","","","",""
"2026-02-06 08:20","-1","18.424678212462133","SkippedSameDirection","","","","","","Bo qua - da co lenh/vi the cung huong dang mo"
"2026-02-06 11:00","1","9.779977506375875","MarginCapped","9.7799775063758752","25.60398111169204","6.33","5.27","0.83","Volume yeu cau 6.33 units bi cat con 5.27 units do vuot tran MaxMarginPercent"
"2026-02-09 04:50","-1","5.437173920846874","MarginCapped","5.4371739208468739","14.234521324777115","11.30","5.22","0.46","Volume yeu cau 11.30 units bi cat con 5.22 units do vuot tran MaxMarginPercent"
"2026-02-09 05:40","1","5.582645150383086","Reversal+MarginCapped","5.5826451503830858","14.615365003702918","10.99","5.22","0.47","Da dong vi the Sell so 83 truoc khi dao chieu; Volume yeu cau 10.99 units bi cat con 5.22 units do vuot tran MaxMarginPercent"
"2026-02-09 08:30","-1","18.586559217339246","Placed","18.586559217339246","48.659612030994147","","","",""
"2026-02-09 13:30","1","6.758518054315938","Reversal+MarginCapped","6.758518054315938","17.693800266199126","9.06","5.21","0.57","Da dong vi the Sell so 85 truoc khi dao chieu; Volume yeu cau 9.06 units bi cat con 5.21 units do vuot tran MaxMarginPercent"
"2026-02-10 01:00","-1","5.563760184651124","MarginCapped","5.563760184651124","14.565924163416643","10.95","5.18","0.47","Volume yeu cau 10.95 units bi cat con 5.18 units do vuot tran MaxMarginPercent"
"2026-02-10 05:40","1","5.521397629982188","Reversal+MarginCapped","5.5213976299821876","14.455018995293367","11.02","5.17","0.47","Da dong vi the Sell so 87 truoc khi dao chieu; Volume yeu cau 11.02 units bi cat con 5.17 units do vuot tran MaxMarginPercent"
