bartime,open,high,low,close,volume
2025-06-13 00:00:00,24106.5,24152.1,23942.5,24019.4,9833.0
2025-06-13 00:45:00,24019.5,24040.4,23861.9,23968.3,7509.0
2025-06-13 01:30:00,23969.8,24097.1,23909.8,23942.1,9414.0
2025-06-13 02:15:00,23941.6,23958.5,23784.6,23794.7,7985.0
2025-06-13 03:00:00,23794.2,23886.2,23790.7,23867.5,5252.0
2025-06-13 03:45:00,23868.0,23873.6,23814.8,23826.7,2660.0
2025-06-13 04:30:00,23826.4,23865.5,23782.5,23817.2,4267.0
2025-06-13 05:15:00,23816.7,23873.4,23771.1,23854.1,6145.0
2025-06-13 06:00:00,23855.1,23903.7,23801.3,23807.4,5657.0
2025-06-13 06:45:00,23806.4,23853.3,23789.6,23828.3,4899.0
2025-06-13 07:30:00,23827.8,23875.9,23777.2,23862.0,3984.0
2025-06-13 08:15:00,23861.5,23891.3,23821.6,23834.4,3484.0
2025-06-13 09:00:00,23833.8,23875.3,23823.3,23830.9,3225.0
2025-06-13 09:45:00,23830.4,23853.6,23806.7,23823.6,2347.0
2025-06-13 10:30:00,23824.1,23830.5,23793.1,23819.1,1917.0
2025-06-13 11:15:00,23818.6,23844.5,23810.3,23839.0,1521.0
2025-06-13 12:00:00,23838.5,23845.5,23823.3,23824.8,1833.0
2025-06-13 12:45:00,23825.3,23826.9,23798.0,23802.3,2035.0
2025-06-13 13:30:00,23788.8,23869.4,23780.0,23833.1,4722.0
2025-06-13 14:15:00,23832.6,23847.7,23813.1,23845.8,3267.0
2025-06-13 15:00:00,23846.3,23894.8,23832.9,23886.9,2549.0
2025-06-13 15:45:00,23886.4,23895.9,23873.4,23874.9,1762.0
2025-06-13 16:30:00,23874.4,23882.0,23842.3,23848.9,1795.0
2025-06-13 17:15:00,23847.4,23848.4,23812.8,23821.3,2006.0
2025-06-13 18:00:00,23820.8,23825.3,23735.7,23739.6,3254.0
2025-06-13 18:45:00,23739.1,23765.3,23735.9,23738.1,4576.0
2025-06-13 19:30:00,23738.2,23801.9,23735.7,23801.4,5422.0
2025-06-13 20:15:00,23802.0,23808.9,23773.6,23807.4,1382.0
2025-06-15 22:00:00,23756.3,23872.1,23752.6,23862.2,5291.0
2025-06-15 22:45:00,23862.8,23862.8,23828.6,23836.8,3305.0
2025-06-15 23:30:00,23836.5,23875.8,23833.2,23866.5,3400.0
2025-06-16 00:15:00,23867.0,23875.7,23833.9,23834.9,2677.0
2025-06-16 01:00:00,23835.1,23851.3,23706.2,23849.0,6043.0
2025-06-16 01:45:00,23850.0,23922.2,23762.5,23918.2,8815.0
2025-06-16 02:30:00,23917.7,23919.2,23822.0,23853.4,6829.0
2025-06-16 03:15:00,23852.9,23885.6,23844.8,23869.5,3962.0
2025-06-16 04:00:00,23853.0,23859.3,23846.7,23847.6,955.0
2025-06-16 04:45:00,23847.4,23948.6,23846.2,23947.1,4553.0
2025-06-16 05:30:00,23946.1,23966.7,23914.5,23960.9,5357.0
2025-06-16 06:15:00,23960.4,24014.8,23951.3,24012.4,4957.0
2025-06-16 07:00:00,24012.9,24122.4,24012.9,24087.4,5466.0
2025-06-16 07:45:00,24086.9,24094.4,24044.9,24075.5,3387.0
2025-06-16 08:30:00,24060.8,24063.7,24038.5,24040.2,2552.0
2025-06-16 09:15:00,24061.4,24084.3,24049.0,24064.8,1509.0
2025-06-16 10:00:00,24064.3,24077.5,24051.4,24070.4,988.0
2025-06-16 10:45:00,24070.9,24076.7,24048.7,24052.6,1206.0
2025-06-16 11:30:00,24052.1,24095.4,24050.7,24092.9,1052.0
2025-06-16 12:15:00,24093.4,24113.9,24091.2,24108.3,1765.0
2025-06-16 13:00:00,24108.8,24187.1,24095.5,24143.6,3492.0
2025-06-16 13:45:00,24143.1,24253.9,24141.2,24252.4,4372.0
2025-06-16 14:30:00,24251.9,24264.4,24206.5,24210.5,3101.0
2025-06-16 15:15:00,24211.0,24211.0,24163.8,24169.5,2526.0
2025-06-16 16:00:00,24170.0,24198.4,24161.9,24165.4,1728.0
2025-06-16 16:45:00,24164.9,24189.4,24149.4,24184.8,1774.0
2025-06-16 17:30:00,24184.3,24197.7,24146.5,24159.5,1595.0
2025-06-16 18:15:00,24160.5,24163.0,24111.1,24111.1,1360.0
2025-06-16 19:00:00,24111.0,24117.0,24093.9,24094.5,2729.0
2025-06-16 19:45:00,24094.4,24124.4,24084.7,24116.0,2449.0
2025-06-16 20:30:00,24116.2,24120.0,24109.8,24113.9,452.0
2025-06-16 21:00:00,24118.1,24124.1,24114.8,24123.4,157.0
2025-06-16 21:45:00,24122.5,24123.1,24099.6,24101.4,861.0
2025-06-16 22:30:00,24101.2,24101.2,24054.2,24091.9,4005.0
2025-06-16 23:15:00,24092.0,24104.6,24045.5,24046.2,4932.0
2025-06-17 00:00:00,24047.2,24104.4,24043.3,24083.7,4710.0
2025-06-17 00:45:00,24083.5,24126.1,24047.2,24090.2,4154.0
2025-06-17 01:30:00,24089.7,24124.0,24012.4,24019.3,9394.0
2025-06-17 02:15:00,24018.8,24037.8,23948.2,23996.4,7392.0
2025-06-17 03:00:00,23996.5,24033.4,23958.7,24021.0,5120.0
2025-06-17 03:45:00,24020.5,24026.1,24006.0,24006.3,2267.0
2025-06-17 04:30:00,24006.0,24022.8,23984.0,24005.5,3344.0
