bartime,fast_ma,slow_ma,macd_h
2025-09-17 23:15:00,26853.953846153843,26819.53529411765,3.3714987849010996
2025-09-18 00:00:00,26854.646153846155,26828.779411764706,0.22577957967308748
2025-09-18 00:45:00,26854.653846153848,26838.447058823527,0.7365304803224291
2025-09-18 01:30:00,26864.35384615385,26851.891176470588,22.547206759524336
2025-09-18 02:15:00,26870.661538461536,26861.632352941175,9.683248121331793
2025-09-18 03:00:00,26870.130769230767,26867.191176470587,-9.824970579315412
2025-09-18 03:45:00,26875.969230769228,26870.688235294117,-12.781563591994441
2025-09-18 04:30:00,26872.892307692306,26870.817647058826,-25.947373033474694
2025-09-18 05:15:00,26856.607692307694,26865.482352941177,-56.85913337276655
2025-09-18 06:00:00,26825.046153846157,26853.764705882353,-94.24479613901788
2025-09-18 06:45:00,26804.30769230769,26844.99411764706,-69.34794824995868
2025-09-18 07:30:00,26781.030769230765,26835.017647058827,-49.20612561226024
2025-09-18 08:15:00,26754.96153846154,26824.817647058822,-35.05956854117453
2025-09-18 09:00:00,26735.369230769233,26817.070588235296,-10.136982827907588
2025-09-18 09:45:00,26717.63076923077,26810.020588235293,6.509555026613555
2025-09-18 10:30:00,26698.115384615383,26803.511764705883,13.047110011280495
2025-09-18 11:15:00,26663.66923076923,26794.25,5.025547709592246
2025-09-18 12:00:00,26635.76923076923,26783.438235294117,-0.1711993641148979
2025-09-18 12:45:00,26609.669230769232,26772.255882352943,-8.204638484314984
2025-09-18 13:30:00,26589.70769230769,26764.176470588234,9.83552825271741
2025-09-18 14:15:00,26568.776923076923,26753.073529411766,2.5339404458586046
2025-09-18 15:00:00,26561.115384615383,26741.120588235295,1.8237101959563375
2025-09-18 15:45:00,26567.930769230767,26731.050000000003,2.418055730551515
