bartime,side,atr
2025-11-29 01:00,SELL,425.63574641109346
2025-11-29 17:00,SELL,332.1358496705067
2025-11-30 12:00,BUY,347.4697940422911
2025-12-01 02:00,SELL,997.3966106596284
2025-12-02 13:00,BUY,588.8281578491961
2025-12-04 19:00,SELL,849.9535009365493
2025-12-06 19:00,SELL,335.0548586005351
2025-12-07 13:00,SELL,401.0779337750403
2025-12-07 19:00,BUY,778.298404271524
2025-12-08 21:00,BUY,719.5030830609451
2025-12-09 01:00,SELL,620.7209428217611
2025-12-09 16:00,BUY,1082.519747895286
2025-12-10 18:00,BUY,613.5437516296039
2025-12-10 22:00,BUY,959.2051206674853
2025-12-11 01:00,SELL,888.169821781756
2025-12-11 23:00,BUY,926.5928094978085
2025-12-12 19:00,SELL,740.9899950925695
2025-12-14 08:00,SELL,180.15887551963957
2025-12-15 16:00,SELL,925.8185084012393
2025-12-16 21:00,BUY,676.418503748625
2025-12-17 08:00,SELL,544.612354130882
2025-12-18 10:00,BUY,410.8322449886492
2025-12-18 22:00,SELL,1060.6518969052765
2025-12-19 07:00,BUY,796.2941830975177
2025-12-21 08:00,BUY,239.2945654294632
2025-12-21 22:00,BUY,351.376004979942
2025-12-23 04:00,SELL,522.9701109701136
2025-12-24 02:00,SELL,538.2994184289229
2025-12-25 01:00,BUY,299.3732828268469
2025-12-25 14:00,BUY,212.27872703607457
2025-12-26 02:00,BUY,734.7880096335392
2025-12-28 02:00,BUY,198.78097192976122
2025-12-29 01:00,BUY,393.91978647359645
2025-12-29 16:00,SELL,613.4664049210057
2025-12-30 13:00,BUY,294.3600507194368
2025-12-31 09:00,BUY,276.78475952542584
2025-12-31 19:00,SELL,422.94155635242436
2026-01-01 19:00,BUY,260.5985662442124
2026-01-03 14:00,BUY,270.6655475113404
2026-01-03 16:00,BUY,254.45595040725846
2026-01-04 23:00,BUY,281.8846587967216
2026-01-06 12:00,BUY,317.07064135136653
2026-01-06 14:00,BUY,423.00321046487386
2026-01-07 01:00,SELL,763.9021801014433
2026-01-09 03:00,BUY,446.5719748048979
2026-01-09 11:00,SELL,416.0611629844811
2026-01-10 17:00,SELL,141.6521510675601
2026-01-11 08:00,BUY,136.27379212566117
2026-01-11 23:00,BUY,370.36803259503483
2026-01-12 15:00,BUY,631.2006999407937
2026-01-15 09:00,BUY,506.88157422818585
2026-01-15 12:00,BUY,450.9057660048315
2026-01-16 02:00,SELL,433.2547207014036
2026-01-18 01:00,SELL,178.32258170994214
2026-01-18 22:00,BUY,169.9999602005445
2026-01-19 01:00,SELL,707.4619796226771
2026-01-19 22:00,SELL,326.20107678301673
2026-01-21 16:00,SELL,1128.4429672678548
2026-01-22 01:00,BUY,770.9757933370702
2026-01-22 18:00,SELL,547.8023758507566
2026-01-23 06:00,SELL,382.81473467929214
2026-01-23 14:00,SELL,472.07571661297254
2026-01-24 04:00,BUY,304.73606084352
2026-01-24 13:00,SELL,147.93000282701064
2026-01-26 21:00,BUY,676.5291697293698
2026-01-27 16:00,BUY,515.453036049504
2026-01-27 18:00,BUY,760.0459430716818
2026-01-27 22:00,BUY,672.1088982821627
2026-01-29 05:00,SELL,521.8154401206951
2026-01-31 11:00,SELL,455.7407217769013
2026-02-02 17:00,BUY,924.4098107991719
2026-02-03 16:00,SELL,934.8111291445184
2026-02-04 13:00,SELL,678.4660003453321
2026-02-06 19:00,BUY,1457.9583837840607
2026-02-07 20:00,BUY,735.5739907794309
2026-02-08 07:00,BUY,431.9754409363861
2026-02-09 03:00,BUY,833.086807963994
2026-02-09 13:00,SELL,687.0636142640806
2026-02-10 00:00,SELL,694.92880935654
2026-02-10 03:00,SELL,711.2099503905508
2026-02-12 04:00,SELL,607.9308918614748
2026-02-12 08:00,SELL,498.2700933064607
2026-02-12 13:00,BUY,559.7866801746637
2026-02-12 16:00,SELL,894.1395802494293
2026-02-13 13:00,BUY,462.41356676154146
2026-02-15 19:00,SELL,517.6361087282258
2026-02-18 11:00,SELL,456.15820090852264
2026-02-18 16:00,SELL,642.5568792737042
2026-02-19 11:00,SELL,357.43368843673505
2026-02-20 05:00,BUY,416.7104437594915
2026-02-22 11:00,BUY,151.69292274230037
2026-02-22 13:00,SELL,245.0214705550727
2026-02-25 04:00,BUY,658.5936199392662
2026-02-27 00:00,SELL,495.40383487750154
2026-02-27 03:00,BUY,482.31716345728296
2026-02-27 09:00,SELL,491.08168969734476
2026-02-28 22:00,BUY,854.2578251822808
2026-03-02 00:00,BUY,874.5600062959056
2026-03-02 07:00,SELL,671.5419979923465
2026-03-02 09:00,SELL,641.0988787150997
2026-03-02 12:00,SELL,533.9938259021309
2026-03-02 16:00,BUY,1203.1229110895142
2026-03-03 16:00,BUY,1059.982284865739
2026-03-05 10:00,BUY,721.8747458115081
2026-03-05 23:00,SELL,580.9335741533381
2026-03-08 15:00,SELL,441.81219163422816
2026-03-09 09:00,BUY,730.5732047684056
2026-03-11 09:00,SELL,471.2690293657455
2026-03-11 19:00,BUY,666.6733411877082
2026-03-12 04:00,SELL,455.1182744587832
2026-03-12 19:00,BUY,682.7695807223147
2026-03-14 00:00,SELL,519.4937261887168
2026-03-14 09:00,SELL,363.27436428641425
2026-03-15 04:00,BUY,308.5796199507194
2026-03-17 14:00,BUY,648.8962911775743
2026-03-17 17:00,BUY,679.9289010829159
2026-03-18 06:00,SELL,417.3623530937477
2026-03-20 12:00,SELL,486.1985797313726
2026-03-21 13:00,BUY,176.00285326123986
2026-03-21 21:00,SELL,219.97758743380177
2026-03-23 12:00,BUY,1084.1561516124088
2026-03-24 07:00,BUY,507.29452987136466
2026-03-24 19:00,SELL,559.9096608783186
2026-03-25 03:00,BUY,457.9290176904237
2026-03-25 22:00,BUY,492.00778045941945
2026-03-26 08:00,SELL,391.6114534147129
2026-03-29 02:00,BUY,271.25234944903667
2026-03-29 11:00,BUY,270.5652444641151
2026-03-29 19:00,SELL,259.37385014067365
2026-03-29 22:00,SELL,568.4706112720248
2026-03-30 07:00,BUY,479.77147213890174
2026-03-31 05:00,BUY,471.6538593949162
2026-03-31 13:00,BUY,583.1651525870238
2026-03-31 21:00,BUY,626.0965558782514
2026-04-02 00:00,BUY,414.4681073111793
2026-04-02 03:00,SELL,620.1264709433262
2026-04-03 01:00,SELL,337.4802646829564
2026-04-03 21:00,BUY,198.0905218498346
2026-04-04 07:00,BUY,128.1119084542792
2026-04-05 12:00,SELL,188.27750937581624
2026-04-05 18:00,BUY,276.63051061781323
2026-04-07 06:00,SELL,356.85706796925615
2026-04-08 04:00,BUY,566.6108207310027
2026-04-09 08:00,BUY,354.2320916669569
2026-04-09 13:00,SELL,407.68521979742775
2026-04-09 19:00,BUY,612.294576658578
2026-04-10 11:00,BUY,349.56926022066403
2026-04-11 16:00,BUY,255.4257813947059
2026-04-12 03:00,SELL,555.9280714425732
2026-04-13 16:00,BUY,621.0395103422594
2026-04-15 09:00,SELL,384.73948237725006
2026-04-15 22:00,BUY,528.7950082559458
2026-04-16 16:00,SELL,731.1123678611664
2026-04-16 23:00,BUY,517.0139505284768
2026-04-18 18:00,SELL,348.17685870126445
2026-04-20 18:00,BUY,612.68955564406
2026-04-21 23:00,BUY,613.0251363409091
2026-04-23 13:00,SELL,423.0413587643858
2026-04-24 03:00,SELL,477.33895892536293
2026-04-24 11:00,BUY,438.6688118070603
2026-04-24 21:00,SELL,335.77375733344417
2026-04-25 15:00,SELL,204.98159803249786
2026-04-26 06:00,BUY,243.1670731666719
2026-04-27 12:00,SELL,309.6237307898113
2026-04-29 07:00,BUY,312.58093873642713
2026-04-29 18:00,SELL,663.2155236979927
2026-05-01 00:00,BUY,264.2996387388821
2026-05-03 09:00,BUY,189.8307573163801
2026-05-03 11:00,BUY,233.97768468248188
2026-05-04 01:00,BUY,606.4080890130624
2026-05-04 14:00,BUY,849.7715128207982
2026-05-07 03:00,SELL,369.0561810717582
2026-05-09 00:00,BUY,234.60492862244348
2026-05-09 08:00,BUY,234.29889200880342
2026-05-10 22:00,BUY,645.1366327273222
2026-05-11 19:00,BUY,466.76707832410614
2026-05-12 09:00,SELL,278.78960987138925
2026-05-13 07:00,BUY,249.98507649742143
2026-05-13 12:00,SELL,386.0495418666767
2026-05-14 11:00,SELL,351.7435501833288
